1.401855498552322388e-01
1.616366021335124969e-02
1.041360199451446533e-02
8.005591109395027161e-03
6.811370607465505600e-03
6.148669403046369553e-03
5.697700195014476776e-03
5.373637657612562180e-03
5.119380075484514236e-03
4.905397538095712662e-03
4.715871997177600861e-03
4.539240617305040359e-03
4.380457568913698196e-03
4.232910927385091782e-03
4.110730253159999847e-03
3.990223165601491928e-03
3.851838642731308937e-03
3.757821395993232727e-03
4.106639884412288666e-03
4.079801961779594421e-03
4.042741376906633377e-03
4.589559510350227356e-03
3.962590359151363373e-03
4.066401161253452301e-03
3.397421911358833313e-03
3.064629854634404182e-03
2.793539781123399734e-03
2.416349714621901512e-03
2.185896039009094238e-03
2.102926373481750488e-03
