5.541177988052368164e-01
1.791790723800659180e-01
7.937063276767730713e-02
4.239101707935333252e-02
2.596124075353145599e-02
1.841223239898681641e-02
1.416163332760334015e-02
1.178616471588611603e-02
1.028111390769481659e-02
9.177196770906448364e-03
8.296989835798740387e-03
7.566255517303943634e-03
6.950819864869117737e-03
6.435120943933725357e-03
5.990582983940839767e-03
5.607390776276588440e-03
5.278973374515771866e-03
4.990897141396999359e-03
4.738510586321353912e-03
4.516006913036108017e-03
4.322020802646875381e-03
4.146012011915445328e-03
3.993572201579809189e-03
3.857179312035441399e-03
3.736247075721621513e-03
3.625352634117007256e-03
3.525074105709791183e-03
3.434941172599792480e-03
3.351631574332714081e-03
3.274755086749792099e-03
